campaign_id,framework,pattern,condition,observed_stages,final_stage,campaign_label,any_protected_change,cum_n_events,cum_duration_seconds,cum_event_exec,cum_event_file,cum_event_syscall,cum_event_credential,cum_event_capability,cum_event_alert,cum_proc_unique,cum_proc_shell,cum_proc_enum,cum_proc_policy,cum_proc_interpreter,cum_proc_service,cum_tree_max_depth,cum_tree_mean_depth,cum_tree_deep_events,cum_priv_euid0_events,cum_priv_failures,cum_path_unique,cum_path_account_file,cum_path_sudoers_policy,cum_path_suid_sgid,cum_path_capability_binary,cum_path_scheduler,cum_path_systemd,cum_path_temporary,cum_path_procfs,cum_path_write_ops,cum_path_mode_ops,cum_seq_ngram_000,cum_seq_ngram_001,cum_seq_ngram_002,cum_seq_ngram_003,cum_seq_ngram_004,cum_seq_ngram_005,cum_seq_ngram_006,cum_seq_ngram_007,cum_seq_ngram_008,cum_seq_ngram_009,cum_seq_ngram_010,cum_seq_ngram_011,cum_seq_ngram_012,cum_seq_ngram_013,cum_seq_ngram_014,cum_seq_ngram_015,cum_seq_ngram_016,cum_seq_ngram_017,cum_seq_ngram_018,cum_seq_ngram_019,cum_seq_ngram_020,cum_seq_ngram_021,cum_seq_ngram_022,cum_seq_ngram_023,cum_seq_ngram_024,cum_seq_ngram_025,cum_seq_ngram_026,cum_seq_ngram_027,cum_seq_ngram_028,cum_seq_ngram_029,cum_seq_ngram_030,cum_seq_ngram_031,cum_seq_ngram_032,cum_seq_ngram_033,cum_seq_ngram_034,cum_seq_ngram_035,cum_seq_ngram_036,cum_seq_ngram_037,cum_seq_ngram_038,cum_seq_ngram_039,cum_seq_ngram_040,cum_seq_ngram_041,cum_seq_ngram_042,cum_seq_ngram_043,cum_seq_ngram_044,cum_seq_ngram_045,cum_seq_ngram_046,cum_seq_ngram_047,cum_seq_ngram_048,cum_seq_ngram_049,cum_seq_ngram_050,cum_seq_ngram_051,cum_seq_ngram_052,cum_seq_ngram_053,cum_seq_ngram_054,cum_seq_ngram_055,cum_seq_ngram_056,cum_seq_ngram_057,cum_seq_ngram_058,cum_seq_ngram_059,cum_seq_ngram_060,cum_seq_ngram_061,cum_seq_ngram_062,cum_seq_ngram_063,cum_seq_ngram_064,cum_seq_ngram_065,cum_seq_ngram_066,cum_seq_ngram_067,cum_seq_ngram_068,cum_seq_ngram_069,cum_seq_ngram_070,cum_seq_ngram_071,cum_seq_ngram_072,cum_seq_ngram_073,cum_seq_ngram_074,cum_seq_ngram_075,cum_seq_ngram_076,cum_seq_ngram_077,cum_seq_ngram_078,cum_seq_ngram_079,cum_seq_ngram_080,cum_seq_ngram_081,cum_seq_ngram_082,cum_seq_ngram_083,cum_seq_ngram_084,cum_seq_ngram_085,cum_seq_ngram_086,cum_seq_ngram_087,cum_seq_ngram_088,cum_seq_ngram_089,cum_motif_enum_sensitive,cum_motif_policy_retry,cum_motif_capability_probe,cum_motif_service_file,cum_motif_interpreter_after_write,cum_motif_unique_symbols,cum_motif_repeated_adjacent,cum_motif_sequence_entropy,mean_timing_mean_delta,mean_timing_std_delta,mean_timing_cv_delta,mean_timing_min_delta,mean_timing_max_delta,mean_timing_idle_10,mean_timing_idle_30,mean_timing_entropy,mean_timing_burstiness,mean_timing_interval_slope,mean_timing_first_sensitive_rank,mean_timing_time_to_sensitive
staged_matched_control_agent03_cursor_002,agent03_cursor,staged,matched_control,1,1,0,0,8039.0,48.849507072,185.0,5339.0,2449.0,14.0,52.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2447.0,12.0,17.0,0.0,0.0,0.0,2.0,1.0,552.0,96.0,104.0,0.0,0.00646846622714268,0.007090434133598706,0.030476427416345316,0.00485134967035701,0.10100758800845876,0.0277397686279388,0.20587137703694489,0.02176887672596094,0.016544346311730313,0.05510635651200398,0.0277397686279388,0.005348923995521831,0.06916283119791018,0.005846498320686653,0.008583157109093171,0.007090434133598706,0.011195422316208483,0.1201641995273044,0.055230750093295186,0.010200273665878841,0.020773728075631298,0.024132354770493844,0.010697847991043662,0.017663888543351162,0.017290707799477546,0.11929344445826595,0.039681552431894515,0.005224530414230625,0.04341335987063068,0.006219679064560269,0.004478168926483394,0.09752456773230501,0.01691752705560393,0.007463614877472323,0.02985445950988929,0.00485134967035701,0.02873491727826844,0.021893270307252147,0.04639880582161961,0.0041049881826097775,0.02873491727826844,0.0031098395322801346,0.029108098022142058,0.02686901355890036,0.05013061326035576,0.04241821122030103,0.0041049881826097775,0.00995148650329643,0.0055977111581042415,0.01753949496205996,0.04515487000870755,0.07762159472571216,0.02686901355890036,0.006841646971016296,0.007090434133598706,0.019156611518845627,0.00485134967035701,0.046150018659037194,0.010946635153626073,0.003358626694862545,0.027242194302773977,0.005970891901977858,0.020773728075631298,0.010946635153626073,0.08483642244060206,0.008707550690384376,0.04515487000870755,0.003980594601318572,0.03756686154994402,0.0038562010200273666,0.019778579425301656,0.015300410498818261,0.01343450677945018,0.004478168926483394,0.08943898494837667,0.014802836173653439,0.02599825848986192,0.00995148650329643,0.03445702201766389,0.02873491727826844,0.032342331135713394,0.0055977111581042415,0.007836795621345939,0.0051001368329394205,0.08458763527801966,0.14193307625326534,0.1870879462619729,0.09006095285483269,0.08185097648961313,0.028112949371812416,0.0,0.0,52.0,0.0,0.0,70.0,2648.0,2.0225728332971378,0.006077321108733515,0.11792946712642462,19.404840654562662,0.000906752,6.272070912,0.0,0.0,0.007971427655545779,0.9019840502892322,1.7762849993971864e-06,0.007962179646678278,0.117217024
staged_matched_control_agent03_cursor_002,agent03_cursor,staged,matched_control,2,2,0,0,13456.0,79.798799104,297.0,8597.0,4430.0,26.0,106.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4237.0,23.0,27.0,0.0,0.0,0.0,2.0,2.0,1151.0,189.0,224.0,0.0,0.01422183525058739,0.014843803157043417,0.05650559485219542,0.007066597962769785,0.24186045860103766,0.045461754967240996,0.37958376396697996,0.03284511818802481,0.04201970167447722,0.1326400467464511,0.05063066764953747,0.012179272897127887,0.1354356759459257,0.016553531734015064,0.016521130156905615,0.017059051449456193,0.022640871827007816,0.22003497671024697,0.09584363545419605,0.02367636744472322,0.046802895511481396,0.04388498537784108,0.021774089453107534,0.03409364671207924,0.039627794747973025,0.1946118864003003,0.07770998145164715,0.012239483340204412,0.09750233901037592,0.013050027966166325,0.009277873560044406,0.22637817674098143,0.02910139266387419,0.018170648290800735,0.08006675413791217,0.010758678450124409,0.04645690361757064,0.04810704176746998,0.10621050971676452,0.00890469281617079,0.04368784325205467,0.008278752214576609,0.05809092984787586,0.04643704014187987,0.11861870630078405,0.09318431792142712,0.007981672694332132,0.015120399185592904,0.013166476157181221,0.030646380692168875,0.08429092317466658,0.20499837153944672,0.0466216441662476,0.01348739184825462,0.013920783035204762,0.03207889322458681,0.012604718693801722,0.09894676962820832,0.023130500761896336,0.008158331328423557,0.05234834161678542,0.012801240803583913,0.04791051965768779,0.026637977224883227,0.1394792136534505,0.02292206056669968,0.11216613085419398,0.007303467039937734,0.08999440447037968,0.008471301629220647,0.04193106234942941,0.02582283988777894,0.03041807702128145,0.009462477584412137,0.14666623250237334,0.03750913117088438,0.050181385682034715,0.017520251502373407,0.06491668603833954,0.05162581629986711,0.08366224990994267,0.013904892254652147,0.016697788790997037,0.011376673661442281,0.189442721118891,0.263033316238497,0.29914258905318575,0.14507295211641658,0.2003667601336966,0.06447994217225547,0.0,0.0,106.0,0.0,0.0,131.0,4587.0,4.117673689946001,0.00589586993693692,0.09431795981595609,15.889089789053997,0.000937856,5.098066432,0.0,0.0,0.006542109812851232,0.8762163899633799,1.9890935788955234e-06,0.009889509321123483,0.115450496
staged_matched_control_agent03_cursor_002,agent03_cursor,staged,matched_control,3,3,0,0,21926.0,120.331025152,497.0,14195.0,7036.0,38.0,160.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6864.0,35.0,44.0,0.0,0.0,0.0,4.0,3.0,1819.0,288.0,357.0,0.0,0.021187596761803446,0.021927628422686866,0.08637572472232528,0.012379466912002372,0.3399714385301994,0.07297060974882305,0.5778128076505691,0.05173531889640734,0.05949313732973105,0.19025515890701783,0.07743113990455518,0.0171379505830783,0.20556554607579583,0.023047038227521556,0.02478559296682297,0.024969322996091378,0.03409305600646472,0.34211289878816903,0.15097940877178756,0.035482742887462296,0.06734598878184739,0.06749773626331923,0.03192757233386314,0.05203933738504264,0.056983166648799474,0.3088976006860146,0.11749746669367785,0.017552352289437,0.1377620792701162,0.01954353445967282,0.014590742509276992,0.32496141168785275,0.04586644579256368,0.02619898359186331,0.1131246053775816,0.015245101118365259,0.07491026843457183,0.06959464507325511,0.1513108639080278,0.01339111548441164,0.06989799673493544,0.012056792356253114,0.09067652606983573,0.07311944864247019,0.17009450323112643,0.14135432972780257,0.01199584034486342,0.024683563294211557,0.01906966387855076,0.04930045389169662,0.13068997866463117,0.2916571672891516,0.07271373389470097,0.020571217113898067,0.020886544546420818,0.05108715768739673,0.01815371515188909,0.14829741897885768,0.03635364125776411,0.013589264032083534,0.07914881387180313,0.018822492279380845,0.06880780419133596,0.03761790638663057,0.22153352298048712,0.032367160920890946,0.15596778374675596,0.010963443427186848,0.126948359606153,0.012367405525324542,0.06577994074376234,0.04093500045448496,0.04340509000829444,0.01406696400708038,0.2332069644976508,0.0526212917375904,0.07709992169147982,0.02672922434770989,0.09844679229571852,0.08007918111686829,0.1217968425899899,0.020162271239303857,0.025670634127478737,0.016689542610674866,0.2699622016383715,0.4001053351286977,0.48048851585365804,0.23232206663825838,0.27899722058233883,0.09340556200696622,0.0,0.0,160.0,0.0,0.0,203.0,7442.0,6.1668200663429795,0.005525897234613986,0.08025633158617813,14.223705001222902,0.000925184,4.374078976000001,0.0,0.0,0.005885252674738674,0.861421912086135,1.5499514749454558e-06,0.009111997043381335,0.120805632
staged_matched_control_agent03_cursor_003,agent03_cursor,staged,matched_control,1,1,0,0,7978.0,37.312873216,186.0,5277.0,2447.0,14.0,54.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2378.0,12.0,17.0,0.0,0.0,0.0,2.0,1.0,534.0,97.0,99.0,0.0,0.005765856104286789,0.008022060666833792,0.028703935823514666,0.004763098520932565,0.09964903484582602,0.02719979944848333,0.20431185760842316,0.02143394334419654,0.01642015542742542,0.05665580345951366,0.027325144146402608,0.004888443218851842,0.07219854600150413,0.0055151667084482325,0.008398094760591626,0.007520681875156681,0.010654299323138631,0.11807470543995989,0.05615442466783655,0.011030333416896465,0.02018049636500376,0.023690147906743543,0.010654299323138631,0.01842567059413387,0.017297568312860365,0.11995487590874906,0.04123840561544247,0.004763098520932565,0.043369265480070196,0.006141890198044623,0.004888443218851842,0.09438455753321634,0.01779894710453748,0.007144647781398847,0.02719979944848333,0.0046377538230132865,0.02920531461519178,0.022311356229631485,0.04687891702180998,0.004261719729255453,0.02569566307345199,0.0030082727500626723,0.03033341689646528,0.027951867635999,0.045625470042617196,0.04324392078215091,0.00501378791677112,0.010528954625219354,0.006643268989721735,0.017297568312860365,0.04712960641764853,0.08047129606417648,0.027450488844321885,0.006643268989721735,0.006643268989721735,0.01967911757332665,0.005139132614690399,0.047004261719729254,0.012409125094008523,0.004011030333416896,0.026197041865129105,0.005891200802206066,0.02206066683379293,0.011155678114815742,0.08460767109551266,0.00952619704186513,0.045625470042617196,0.0038856856354976183,0.03835547756329907,0.004387064427174731,0.02080721985460015,0.015417397844071196,0.012910503885685636,0.0037603409375783405,0.08974680371020306,0.014790674354474806,0.025068939583855605,0.009150162948107296,0.035221860115317125,0.028453246427676108,0.03371772374028579,0.006016545500125345,0.007771371270995237,0.005891200802206066,0.08197543243920782,0.14001002757583353,0.18801704687891702,0.08861870142892955,0.0803459513662572,0.02920531461519178,0.0,0.0,54.0,0.0,0.0,68.0,2593.0,2.0273086495271992,0.004677557128745142,0.0772802064595353,16.52148499975294,0.000889088,5.836199936,0.0,0.0,0.0066266726607822945,0.8858544360685502,9.389920499578663e-07,0.008023066315657515,0.122000128
staged_matched_control_agent03_cursor_003,agent03_cursor,staged,matched_control,2,2,0,0,13442.0,66.129758208,297.0,8521.0,4492.0,23.0,109.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4149.0,23.0,28.0,0.0,0.0,0.0,2.0,2.0,1167.0,196.0,224.0,0.0,0.014001580848064242,0.015708737094359417,0.05688841605777528,0.006410243469688055,0.24221858096588458,0.044952361673959176,0.3756149322789942,0.03168284524756404,0.04222542629126144,0.13224145499684895,0.05093422174523131,0.01111099080303925,0.13680323121380283,0.015215020295563899,0.015901755082699972,0.017952599883941454,0.022184313964427063,0.21726943457612385,0.09751606449214109,0.02365844469068856,0.04543671891258795,0.04345588729180943,0.02072018512108885,0.03526315229252333,0.040357597595437236,0.19169718923232154,0.07729257838264597,0.01171771052678908,0.09772504878900137,0.011998405571397478,0.010927974697621974,0.22011662195488543,0.029145945640408635,0.016661485263097235,0.07405192243530617,0.01012823698553159,0.047323909051502175,0.04829964319888478,0.10764026402034585,0.008471090153852816,0.040336951506834126,0.007583675385494591,0.057602816603639515,0.04643649428314395,0.11059618746575042,0.10199209062109674,0.0083080778142821,0.015836421682320377,0.013963913206412805,0.02937663127040063,0.08446489192277298,0.21663527849463038,0.046301147702301385,0.013963913206412805,0.013597880995578251,0.03413738990129151,0.012459776831381468,0.09715067460406307,0.026135333000304278,0.009684529601352476,0.05035516778020963,0.011747716175558922,0.050245147068053546,0.02689506318070154,0.14170869598570301,0.02343542105357816,0.11352444515242685,0.007912039954677706,0.09069808371264021,0.01060961201136214,0.04258613639925608,0.025300267536604137,0.03121211442741331,0.009616856310931196,0.143919570913717,0.037667687531634395,0.04977611381518796,0.017568903797302027,0.06633459803625416,0.05041517907774931,0.09466208684423894,0.013886238033068245,0.015641063803938135,0.013394861124314412,0.18922287021373196,0.25878747999164614,0.30075496781595945,0.14352353305411258,0.1998554682037389,0.06233122969571886,0.0,0.0,109.0,0.0,0.0,129.0,4561.0,4.124707138499627,0.004976238292726955,0.06767572814313477,13.765209373199447,0.000893184,4.6423239679999995,0.0,0.0,0.005850021051532353,0.8596558863483011,1.4551222336884588e-06,0.009869120564015834,0.120798592
staged_matched_control_agent03_cursor_003,agent03_cursor,staged,matched_control,3,3,0,0,22036.0,107.03763046399999,497.0,14189.0,7152.0,35.0,163.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6786.0,35.0,45.0,0.0,0.0,0.0,4.0,3.0,1883.0,300.0,364.0,0.0,0.020168674168985816,0.02385395468802942,0.08586211864097286,0.011530094528566343,0.3414738753573205,0.07043525671701246,0.5756382043292618,0.051115007221033903,0.06084306650536431,0.19030522041458225,0.07699891804497531,0.015183599599874252,0.206968462770703,0.021498473867823616,0.02346517141967926,0.024468773958877456,0.031958575076831065,0.3408440214972316,0.15080905960501054,0.03494538907048842,0.06568340264542481,0.06521525429204215,0.03037808598215471,0.05271718999324476,0.058277076301511244,0.30456663303032017,0.11592418182690942,0.016372120580314797,0.13833477650601325,0.019096380903024193,0.01721142826988169,0.3159974690575152,0.0453200205764105,0.023526740092047665,0.10500374929125218,0.014782647039057305,0.07455220786462761,0.07064081145580822,0.15220624028285457,0.012776419453364104,0.06698344906326885,0.010841762422962592,0.09169637024571539,0.07319935209091681,0.16121289679784256,0.1558668869906569,0.013660649375836675,0.025843403297400667,0.020014646275996237,0.04764519073048906,0.1294963091906343,0.3089089578057777,0.07201676324803097,0.020480087281348806,0.021394017835233824,0.0539186326287758,0.018626870152303042,0.14427657639601094,0.04079672466891028,0.013757138398187476,0.07595442307460107,0.016634846731760924,0.07118999230891926,0.0398110510792354,0.2271171204678999,0.03355876291999659,0.15646137789620157,0.011519207746160135,0.12642068087345007,0.015147661813549713,0.06865083269900009,0.040543460461900854,0.04319722031524203,0.01427126636445691,0.22932799539591386,0.05349268171362183,0.07595717036627012,0.02734316490970603,0.09891546841093417,0.0767125958801696,0.13818082084470437,0.02016969160532796,0.02436808265429885,0.018049271177840127,0.270675046150432,0.3932999305385393,0.48297512141149124,0.23056100105504346,0.2800276813757193,0.09060677077088758,0.0,0.0,163.0,0.0,0.0,199.0,7521.0,6.1656183789647,0.0049043602759922976,0.0660703846635115,13.578186220599965,0.0009100800000000001,4.579355648,0.0,0.0,0.005511176921206795,0.8595025891788395,1.2418238496812603e-06,0.009062054618611122,0.12754909866666667
staged_staged_attack_agent01_codex_001,agent01_codex,staged,staged_attack,1,1,1,0,22703.0,85.010518272,486.0,18851.0,3356.0,10.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5975.0,11.0,6.0,0.0,0.0,0.0,0.0,1.0,285.0,57.0,82.0,1.0,0.0013654583094745189,0.006078491829273665,0.006166585913755891,0.016517640840417566,0.10377483152006342,0.045236312381623574,0.20732942782892128,0.005285645068933621,0.00577016253358587,0.015108135488701933,0.010307007884420561,0.0029071047879134916,0.24049685063647977,0.022155662247280095,0.00590230366030921,0.0022023521120556754,0.009205831828392724,0.11452230982689512,0.06122538871514778,0.01907236929040215,0.0051535039422102805,0.007091573800819275,0.010615337180108356,0.00665110337840814,0.008412985068052681,0.10826762982865701,0.020041404219706647,0.0011892701405100648,0.01607717041800643,0.0012773642249922917,0.0059903977447914375,0.06012421265911994,0.006518962251684799,0.013214112672334053,0.007355856054265956,0.0035678104215301942,0.02360921464123684,0.011320089855966171,0.00577016253358587,0.005814209575826983,0.07479187772541074,0.01506408844646082,0.031581729286878385,0.03285909351187068,0.028718671541206008,0.05571950843500859,0.02400563802140686,0.004448751266352464,0.0029071047879134916,0.002774963661190151,0.014006959432674096,0.007179667885301502,0.008236796899088227,0.025062767035193587,0.0023785402810201296,0.00665110337840814,0.007223714927542616,0.09082500110117606,0.01568074703783641,0.002774963661190151,0.00414042197066467,0.00414042197066467,0.006298727040479232,0.010527243095626129,0.23754569880632515,0.005505880280139189,0.006122538871514778,0.0015416464784389727,0.0025547284499845835,0.004096374928423557,0.024930625908470245,0.004316610139629124,0.010130819715456107,0.006034444787032551,0.03625071576443642,0.0038320926749768752,0.04254944280491565,0.006959432674095934,0.012509359996476236,0.022067568162797868,0.008589173237017134,0.008897502532704929,0.012861736334405145,0.01607717041800643,0.08787384927102145,0.13667797207417523,0.36360833370039203,0.08928335462273708,0.08954763687618376,0.0528124036470951,0.0,0.0,0.0,0.0,0.0,52.0,12888.0,1.5541839805023352,0.00374462682900185,0.06416811303507004,17.13604554719511,0.000796928,8.444995072,0.0,0.0,0.0038533264445883182,0.8897223913699268,8.545109721355122e-08,0.0028191348779843185,0.132056064
staged_staged_attack_agent01_codex_001,agent01_codex,staged,staged_attack,2,2,1,0,46103.0,182.168576256,1106.0,39624.0,5353.0,20.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,11444.0,22.0,15.0,0.0,0.0,0.0,0.0,2.0,549.0,122.0,181.0,2.0,0.00247656942058563,0.012232337983119818,0.012747782494952472,0.03250054682332355,0.14740731015254205,0.07092007306538425,0.43861147911097254,0.01182410660739516,0.013334265097688433,0.028740614121180563,0.028298460875873552,0.009360096240904945,0.5086165087561378,0.04848044857206642,0.008979226737232287,0.004467309377012941,0.013436601059161954,0.22866760897219426,0.1340459015356606,0.03526895048698335,0.01015350394221028,0.01576678747603295,0.023307644872416048,0.01383059055789532,0.018113839768907382,0.23279754435857153,0.0458961050744075,0.0022576462088861335,0.03372674306757908,0.002388475336103403,0.01274253449692819,0.10106438359929087,0.01057879131151386,0.031932061390282776,0.01462081331922322,0.0077985796522994245,0.05113058216260436,0.020636329172205488,0.011753068516491853,0.012651816413433822,0.1533388862724193,0.036046994429366805,0.051368054073203176,0.07149157214434931,0.05393234675488122,0.11896737168287183,0.05383469785046669,0.00953422135182255,0.006240438121246825,0.005595476481702971,0.0278103782360929,0.014102744808378425,0.01627098493327626,0.05502003199245854,0.005498198400678249,0.01182204354934831,0.014232261936089625,0.19001303528921026,0.03200553336262273,0.006279237165463655,0.01602076385100655,0.008114780945023645,0.013264539006291197,0.01804861061699365,0.4930585193191457,0.011787931562190471,0.012276385025360933,0.0027382276750201693,0.0052897711850273185,0.010207486039534669,0.03967421565205999,0.0076926785156975,0.014917144501780893,0.00945324820583597,0.08556695508067574,0.008490212333096533,0.06622465648012932,0.01409618481084807,0.027082009569125806,0.050400901496131204,0.01700797665582055,0.01641887005407245,0.025639514112182925,0.033128452469288486,0.11248923388640605,0.29368651908272225,0.7618989319909903,0.1894970298364123,0.11792370525225214,0.12067565151034296,0.0,0.0,0.0,0.0,0.0,104.0,25063.0,3.102585021892869,0.003948429017389937,0.06778141201246955,17.165170940133134,0.000398848,6.964317056,0.0,0.0,0.004280248549285387,0.8898989228233756,1.1676972799459036e-07,0.002777147250095198,0.12551808
staged_staged_attack_agent01_codex_001,agent01_codex,staged,staged_attack,3,3,1,1,68656.0,268.790897152,1665.0,59566.0,7395.0,30.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,16441.0,33.0,26.0,0.0,0.0,0.0,0.0,3.0,842.0,187.0,269.0,3.0,0.0038511093930948307,0.017952197868722618,0.021083702328234075,0.048551626502301964,0.18851048933047848,0.09473065258917267,0.6689577745040466,0.01732226649743196,0.020650364951366434,0.04106713387465017,0.04727598049632316,0.015567696116752948,0.7778046433723751,0.07499576804176003,0.011728306682250687,0.006684309332672942,0.018491360958066756,0.3409808267259299,0.20760596006445942,0.05238419014467856,0.015208263841115082,0.024767807296012554,0.03452566464805565,0.021279710408912925,0.027380899583566185,0.35145138198549475,0.06979536459642231,0.0034548261849425338,0.05062028272970828,0.0036743353103862036,0.01948221436213459,0.14190152278254808,0.017185451179380664,0.049934101030241984,0.021759553176448423,0.012764659552977826,0.07702514164471316,0.02928262899927949,0.018093688389679456,0.020056596265338227,0.2359443046203109,0.057418874001929215,0.07238521365285999,0.11064379136130492,0.08217692618998963,0.18663021032961508,0.0835868372554239,0.014633321249840552,0.009876318048529226,0.008965316414306172,0.04177747795675091,0.021596204658509227,0.025981444739067064,0.08525991138766095,0.00900105833062105,0.017098503443819114,0.021371001793314828,0.2885808533178539,0.04614999307973354,0.008895297113142455,0.027726523616891353,0.011839340870532447,0.0200485588706108,0.027581710426331653,0.753378654112743,0.018217231433604472,0.018395304902982537,0.00451182763954817,0.00852659112029092,0.016370745916269473,0.056745115310642,0.012437058420809902,0.022410604351911695,0.013443848126023972,0.12795599423289497,0.013012892242642935,0.08790691604648412,0.021545304661865675,0.042334969264066616,0.07815774094099441,0.025654276482894554,0.024577429890901253,0.03769999387097333,0.05046539212254969,0.13545735342704365,0.4476349960037527,1.1644617839397333,0.28744408787747117,0.14408430472904016,0.1857667702085206,0.0,0.0,0.0,0.0,0.0,159.0,36783.0,4.658152405463384,0.0039126206588677385,0.06302548563687115,16.087512557261714,0.0002676053333333333,6.747199999999999,0.0,0.0,0.004327343653810366,0.8819530296369863,8.243753027949842e-08,0.0027973934250959827,0.12780535466666668
staged_staged_attack_agent01_codex_002,agent01_codex,staged,staged_attack,1,1,1,0,20170.0,90.793110272,554.0,16755.0,2851.0,10.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5249.0,11.0,6.0,0.0,0.0,0.0,0.0,1.0,169.0,66.0,77.0,1.0,0.001487357461576599,0.006445215666831929,0.006841844323252355,0.018691125433812593,0.09053049082796231,0.05701536936043629,0.20505701536936044,0.005899851264253842,0.008329201784828953,0.017501239464551312,0.011601388200297472,0.002330193356470005,0.22954883490332176,0.026276648487853247,0.00540406544372831,0.002131879028259792,0.008924144769459593,0.12057511155180962,0.06440257808626673,0.022310361923648984,0.005899851264253842,0.006941001487357461,0.011799702528507684,0.007188894397620228,0.010114030738720872,0.10490827962320277,0.021417947446703025,0.0011898859692612792,0.015865146256817054,0.001685671789786812,0.007288051561725335,0.0707982151710461,0.003123450669310858,0.013882002974714923,0.008230044620723848,0.0034209221616261776,0.023648983639067922,0.012097174020823005,0.0066931085770946955,0.005354486861675756,0.07481408031730293,0.01636093207734259,0.03882002974714923,0.03574615765989093,0.026673277144273675,0.05195835399107585,0.02583044124938027,0.005205751115518097,0.0037183936539414973,0.0024293505205751115,0.014724838869608329,0.007734258800198315,0.010659395141298959,0.027565691621219635,0.0032226078334159644,0.005850272682201289,0.007585523054040654,0.10099157164105106,0.015369360436291522,0.00495785820525533,0.005503222607833416,0.0048091224590976695,0.0066931085770946955,0.01219633118492811,0.21859196826970748,0.005949429846306396,0.0066931085770946955,0.0017848289538919186,0.0026276648487853246,0.004412493802677243,0.031978185423896875,0.0025780862667327716,0.0073376301437778875,0.006544372830937035,0.036787307882994544,0.004263758056519584,0.05404065443728309,0.006346058502726822,0.013733267228557264,0.02255825483391175,0.009271194843827466,0.0090233019335647,0.014080317302925137,0.018145761031234508,0.07119484382746653,0.13118492811105603,0.3419930589985126,0.08487853247397124,0.07317798710956866,0.058403569657907786,0.0,0.0,0.0,0.0,0.0,51.0,11328.0,1.6551323105338438,0.004501616851207299,0.05357958902873153,11.902296196546736,0.000972032,5.430832128,0.0,0.0,0.004694645303729779,0.8449888494737132,1.2365382264574962e-07,0.0033219296940849817,0.13334016
staged_staged_attack_agent01_codex_002,agent01_codex,staged,staged_attack,2,2,1,0,41609.0,167.582388224,1090.0,35718.0,4781.0,20.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10044.0,22.0,14.0,0.0,0.0,0.0,0.0,2.0,422.0,131.0,147.0,2.0,0.0024202367936349972,0.011949203725976479,0.014071659146704942,0.033990346479570326,0.13619493413222092,0.08052392852830792,0.4350117707217556,0.011263907423589632,0.015745592474693218,0.031587717378633126,0.02811335237773112,0.0069479460501590765,0.5033955628290646,0.05388987671678183,0.008389279306315185,0.004090925625582428,0.014474776795207063,0.2322407675991999,0.13726045392002761,0.03994178129955271,0.010657535857751674,0.014310748210618807,0.02369391401225226,0.014138845421455295,0.019442824059304857,0.2248765617259128,0.04436677901533962,0.002402629100937197,0.03396300529874998,0.0029450588880656496,0.01475108621819252,0.11095867041616014,0.008207643029029129,0.03179328615023617,0.015459859444176435,0.0077121670890948095,0.05014275666952643,0.02086623974217195,0.011497437137195445,0.013330605150775061,0.15732725723786825,0.03809702051430327,0.058643715553390194,0.0740874982074911,0.052747254475305906,0.11898573399947177,0.05572922384185193,0.010196655542030527,0.0070301152827488105,0.0059742919823970245,0.027691861585220065,0.015010717590253821,0.019195241029633305,0.058397353545749695,0.007187344994664157,0.010934465041919559,0.014722049944287401,0.20052979637168217,0.029549126283579176,0.008736019500091842,0.015998115093490396,0.009053723419963381,0.013036688035091804,0.021245260705894574,0.48273675114204295,0.011593349805259705,0.013409839767915162,0.003090860018773676,0.005286370945151759,0.010149701694836392,0.04578479953836117,0.006449535494775125,0.012981550102731196,0.010555753958788147,0.07890680972543122,0.009068086616620334,0.07503043940859705,0.013156077626753129,0.027726457209433238,0.051524158094325014,0.01766710883235305,0.01629976072362021,0.026440968452698915,0.0338181338098156,0.09871478412318928,0.28655598086538225,0.7435043235164472,0.1835771658057498,0.10382307316768705,0.1247312901672599,0.0,0.0,0.0,0.0,0.0,103.0,22726.0,3.194899734858944,0.004041770221293546,0.04556793552694001,11.193620555054128,0.000924544,4.246734463999999,0.0,0.0,0.004006806918904561,0.8354239278440565,7.591015259515863e-08,0.0032236106162373784,0.128386944
